track_id,track_name,artist_id,artist_name,album_id,duration,release_date,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,playlist_id,playlist_name,duration_mins,genre
1r49ZYRTJYvrEbxEY2IeZt,Everything I Wanted,0y4czH6DnvpftiSoy7V3HY,Anthony Keyrouz,6Bn4zEDxHBSHQIvQQiAcyp,211653,2020-08-07,50,0.67,0.7070000000000001,9,-8.367,0,0.0584,0.491,3.46e-05,0.281,0.31,126.89299999999999,1r49ZYRTJYvrEbxEY2IeZt,1r49ZYRTJYvrEbxEY2IeZt,3.52755,TIKTOK DANCE
4F8wogXmIgCXEsi1FK0gH4,HEART ATTACK (feat. lau.ra),60yfafz0P3gqaUaOUIddae,BRONSON,7zUK6seRiiD2x2HhzOLdrg,209600,2020-08-07,65,0.735,0.65,6,-5.815,0,0.0737,0.161,0.21,0.109,0.122,122.04799999999999,4F8wogXmIgCXEsi1FK0gH4,4F8wogXmIgCXEsi1FK0gH4,3.493333333333333,TIKTOK DANCE
5ow0sNF1zSqp71Ix5jEXWU,Dancing in the Moonlight (feat. NEIMY),4FcZfItjVIsfO9TynErl7X,Jubël,47hMwqG7KVLVzyMjgYUqxM,164009,2018-06-22,64,0.659,0.617,11,-5.862,0,0.0649,0.27,0.0,0.187,0.187,119.85799999999999,5ow0sNF1zSqp71Ix5jEXWU,5ow0sNF1zSqp71Ix5jEXWU,2.7334833333333335,TIKTOK DANCE
1hkwIOH8I0kRRimBtfAhbt,Let It Go,5iLaZnrGlRUHm2PwZ33dIt,Josefine,69SDM4fVGO7MZ0koBk87Y9,170181,2020-07-03,44,0.759,0.639,6,-6.15,1,0.0429,0.107,0.0,0.218,0.524,109.97200000000001,1hkwIOH8I0kRRimBtfAhbt,1hkwIOH8I0kRRimBtfAhbt,2.83635,TIKTOK DANCE
2AfxqgCxX8W85d49TOqVnl,Goddess Kinda Power,5iLaZnrGlRUHm2PwZ33dIt,Josefine,4dtfrmcbpMtwxIdzMF7XKH,169400,2021-03-26,61,0.715,0.57,2,-7.266,0,0.0382,0.0989,1.59e-06,0.165,0.47,105.01799999999999,2AfxqgCxX8W85d49TOqVnl,2AfxqgCxX8W85d49TOqVnl,2.8233333333333333,TIKTOK DANCE
3PfIaebOIebV5RcxxTWDzy,Dreamin',5iLaZnrGlRUHm2PwZ33dIt,Josefine,03FwCkqd7kRFYQnVr0Q546,172320,2020-11-20,51,0.722,0.687,0,-7.587000000000001,0,0.139,0.109,2.82e-06,0.662,0.281,108.985,3PfIaebOIebV5RcxxTWDzy,3PfIaebOIebV5RcxxTWDzy,2.872,TIKTOK DANCE
7FKika9agiCGunc0DT4HmY,Baby Don't Cut Your Hair For Anyone,18wxlqChFTwNsoxNMEG6sN,Alex McArtor,1kTlmAYDcOCjaqnCEIxR2t,349063,2021-04-16,42,0.43700000000000006,0.522,0,-7.747000000000001,1,0.0307,0.19899999999999998,0.00018,0.373,0.20800000000000002,142.982,7FKika9agiCGunc0DT4HmY,7FKika9agiCGunc0DT4HmY,5.817716666666667,TIKTOK DANCE
4uCWi4ySP02NR9DFAcU3zq,Wasteland,18wxlqChFTwNsoxNMEG6sN,Alex McArtor,4QuWLiPXuC0WpTreXVBJ46,229189,2021-03-24,31,0.431,0.5479999999999999,0,-7.5329999999999995,1,0.035,0.58,1.42e-05,0.0741,0.17800000000000002,142.002,4uCWi4ySP02NR9DFAcU3zq,4uCWi4ySP02NR9DFAcU3zq,3.8198166666666666,TIKTOK DANCE
2QNslj8z9eISTioTcibLFI,Philosophical,5ct2WFb5gFMXAntFsAwA0y,Sonia Stein,6A7h6bxyachT9tC75iSzoT,221243,2020-06-05,38,0.628,0.469,5,-8.484,0,0.08199999999999999,0.22399999999999998,5.8299999999999994e-05,0.0727,0.635,159.957,2QNslj8z9eISTioTcibLFI,2QNslj8z9eISTioTcibLFI,3.6873833333333335,TIKTOK DANCE
2DCsQSNab2lEn4SeMWmmKQ,Nothing to Lose,1pvvkUMrCemVbHsl0x6yGG,Johnnie Mikel,0IVhe5t2i5zULLSpFLjqaR,211546,2020-06-05,30,0.736,0.91,9,-5.379,1,0.0267,0.0584,0.0625,0.268,0.9109999999999999,130.003,2DCsQSNab2lEn4SeMWmmKQ,2DCsQSNab2lEn4SeMWmmKQ,3.5257666666666667,TIKTOK DANCE
4K9uaC8xqK8R3LDbGz9S5i,Bras and Jeans,18wxlqChFTwNsoxNMEG6sN,Alex McArtor,7DPsABOPyhMXbHP6l9C3EH,261277,2021-05-12,44,0.509,0.797,11,-5.199,1,0.0378,0.00121,4.01e-06,0.31,0.307,140.025,4K9uaC8xqK8R3LDbGz9S5i,4K9uaC8xqK8R3LDbGz9S5i,4.354616666666667,TIKTOK DANCE
1zebww6lYRkEWaux6pk0HQ,Revolution,1pvvkUMrCemVbHsl0x6yGG,Johnnie Mikel,3O8bejsBbAcb6lSjhUfZFy,220800,2020-08-07,28,0.705,0.75,1,-5.117,1,0.0863,0.0038399999999999997,0.000127,0.135,0.7290000000000001,127.965,1zebww6lYRkEWaux6pk0HQ,1zebww6lYRkEWaux6pk0HQ,3.68,TIKTOK DANCE
08WAtGGVj8Ojuk2X0ogz1z,I LIKE CARS,3kmXbS3akWikVvZNGpYEvu,Caroline Kole,3lG3RL0uO6Wue3IMeOvnco,142759,2020-08-21,25,0.743,0.6559999999999999,6,-6.379,1,0.0432,0.0114,0.0,0.23600000000000002,0.687,119.988,08WAtGGVj8Ojuk2X0ogz1z,08WAtGGVj8Ojuk2X0ogz1z,2.3793166666666665,TIKTOK DANCE
7Dm2AsJjTOKYhDzPwejBOi,Pressure,1MpEKr48JzSZMwbifjxu8Z,Beanz,4ImC72yWwgeD4jblurOIwF,158720,2020-09-25,5,0.743,0.762,1,-6.3260000000000005,1,0.284,0.0596,0.0,0.22,0.47200000000000003,160.19,7Dm2AsJjTOKYhDzPwejBOi,7Dm2AsJjTOKYhDzPwejBOi,2.6453333333333333,TIKTOK DANCE
0o7epIwHWoc0Jdxu4MLFdY,Sicario,2Elhs91WcjpjOEi4Et4tUk,Handsome Luke,37ErWMDXwnpf617iNghRjt,147240,2020-07-17,32,0.711,0.648,5,-7.667999999999999,1,0.0395,0.0644,0.000705,0.268,0.613,145.941,0o7epIwHWoc0Jdxu4MLFdY,0o7epIwHWoc0Jdxu4MLFdY,2.454,TIKTOK DANCE
2NSBLomslu8qeoKgm4Euwu,If I Die,3ozF8iFAzukd7ZyWuPDOKd,City James,38cLjlBjThyhvGPgVoDkAN,146293,2020-08-07,27,0.6509999999999999,0.7190000000000001,11,-3.9930000000000003,0,0.306,0.129,0.0,0.764,0.573,113.95700000000001,2NSBLomslu8qeoKgm4Euwu,2NSBLomslu8qeoKgm4Euwu,2.4382166666666665,TIKTOK DANCE
2TKAtr9jXudupwA21eGpiH,So Fly,29YEIiGDj5agFJ2Bda2dkO,Kendra Erika,335QoL1ZMVTR4fcDOzdLf1,188925,2020-08-28,27,0.636,0.85,6,-2.7969999999999997,0,0.18100000000000002,0.009609999999999999,0.000301,0.193,0.39,191.84799999999998,2TKAtr9jXudupwA21eGpiH,2TKAtr9jXudupwA21eGpiH,3.14875,TIKTOK DANCE
6FMXPrJcJndsrFDjLeL2uQ,Love Me,7x6KEmSwlWNo0d628uyi7W,Cafe Disko,2Tu4JRBpL1qFVNhL6sh0en,243840,2020-09-01,27,0.723,0.7170000000000001,8,-6.15,0,0.259,0.22399999999999998,2.14e-06,0.0884,0.21600000000000003,125.073,6FMXPrJcJndsrFDjLeL2uQ,6FMXPrJcJndsrFDjLeL2uQ,4.064,TIKTOK DANCE
0PXukVbYpvz40KcEFKnIw7,Don't Rush (feat. Headie One),6M6XXCcO5gI68XpIlrUL3Z,Young T & Bugsey,1UX0F7yksh3rHlEJKvliAT,207640,2019-11-07,70,0.961,0.461,9,-8.684,1,0.27,0.20199999999999999,0.00402,0.162,0.324,108.02799999999999,0PXukVbYpvz40KcEFKnIw7,0PXukVbYpvz40KcEFKnIw7,3.4606666666666666,TIKTOK DANCE
4PV0uE5pZSh44E3NqNNDEH,Selfish,2kRfqPViCqYdSGhYSM9R0Q,Madison Beer,5oGJKFb3M2At4rwLBDFlTP,223270,2020-02-14,73,0.375,0.461,9,-6.202000000000001,1,0.0279,0.627,0.0,0.386,0.233,75.217,4PV0uE5pZSh44E3NqNNDEH,4PV0uE5pZSh44E3NqNNDEH,3.7211666666666665,TIKTOK DANCE
364dI1bYnvamSnBJ8JcNzN,Intentions,1uNFoZAHBGtllmzznpCI3s,Justin Bieber,55zg331p7m1EFA4uRggkwt,212868,2020-02-07,78,0.8109999999999999,0.5529999999999999,9,-6.644,1,0.0552,0.317,0.0,0.105,0.86,148.014,364dI1bYnvamSnBJ8JcNzN,364dI1bYnvamSnBJ8JcNzN,3.5478,TIKTOK DANCE
4sSu9BtWSCWRNjGD2AvqbG,Psycho!,4HAfqyKr4Sqtab6ttHWXgE,MASN,2Nk1PU3MtefCA9QNg63QIV,197217,2019-01-17,0,0.868,0.365,7,-9.51,1,0.0383,0.433,0.0,0.207,0.47100000000000003,114.979,4sSu9BtWSCWRNjGD2AvqbG,4sSu9BtWSCWRNjGD2AvqbG,3.28695,TIKTOK DANCE
3H3r2nKWa3Yk5gt8xgmsEt,This City,6L1XC7NrmgWRlwAeLJvVtA,Sam Fischer,5waiE6DS2ntWF3Q0yekJUm,194853,2019-12-11,83,0.605,0.377,11,-6.212999999999999,1,0.0443,0.733,0.0,0.0808,0.519,73.877,3H3r2nKWa3Yk5gt8xgmsEt,3H3r2nKWa3Yk5gt8xgmsEt,3.24755,TIKTOK DANCE
0Snbzbd74RLfL0i4nn1vU5,Favorito,28gNT5KBp7IjEOQoevXf9N,Camilo,5wb9Mx2yfXZzKYPzHp4fae,211613,2020-03-26,76,0.611,0.851,9,-2.9819999999999998,1,0.0598,0.22899999999999998,0.0,0.23199999999999998,0.823,178.032,0Snbzbd74RLfL0i4nn1vU5,0Snbzbd74RLfL0i4nn1vU5,3.526883333333333,TIKTOK DANCE
3fzgGjeACl7ANnTMMLNW0H,Que Me Lo Ponga Pa Tra Tra (Reggaeton),5ypEYwWaSgtjBPCPcredFM,Nfasis,12akcgoHQQoe4zAx8LhMNS,76881,2018-11-23,25,0.764,0.795,0,-6.912000000000001,1,0.0634,0.0126,0.00441,0.26899999999999996,0.494,96.04700000000001,3fzgGjeACl7ANnTMMLNW0H,3fzgGjeACl7ANnTMMLNW0H,1.28135,TIKTOK DANCE
438wODjSTL2jgn1nePaNew,SUGAR (Remix) [feat. Dua Lipa],1Bl6wpkWCQ4KVgnASpvzzA,BROCKHAMPTON,1BQTJ1ivB2eojsN89ATREa,222008,2020-03-06,63,0.6609999999999999,0.523,8,-5.902,1,0.0381,0.483,0.0,0.469,0.536,122.948,438wODjSTL2jgn1nePaNew,438wODjSTL2jgn1nePaNew,3.7001333333333335,TIKTOK DANCE
74fV8TuLZKVzSIOOGu8wwI,Go Stupid (feat. NLE Choppa & Mike WiLL Made-It),6AgTAQt8XS6jRWi4sX7w49,Polo G,4oSUWBr6s2gIN7IAtHFXsX,165726,2020-02-14,59,0.92,0.833,1,-3.18,1,0.253,0.0277,0.0,0.0596,0.645,141.034,74fV8TuLZKVzSIOOGu8wwI,74fV8TuLZKVzSIOOGu8wwI,2.7621,TIKTOK DANCE
2nKIgJjtaf2SMMkNBEMy59,Attention,0gBvuNzrFCOVaiyKexoYMH,Todrick Hall,35sdN1DEfjFcOATBtQwHxt,176247,2019-05-23,0,0.8590000000000001,0.9079999999999999,1,-6.086,1,0.131,0.355,0.0,0.20199999999999999,0.818,134.946,2nKIgJjtaf2SMMkNBEMy59,2nKIgJjtaf2SMMkNBEMy59,2.93745,TIKTOK DANCE
5Nq6lLSxphlsA6nQB0KtES,NO. 9,699OTQXzgjhIYAHMy9RyPD,Playboi Carti,4rJgzzfFHAVFhCSt2P4I3j,199190,2017-04-14,61,0.885,0.607,1,-7.642,0,0.385,0.009729999999999999,0.0,0.325,0.391,137.887,5Nq6lLSxphlsA6nQB0KtES,5Nq6lLSxphlsA6nQB0KtES,3.3198333333333334,TIKTOK DANCE
0fIOacVe000P5pNhaKQlQw,Love Me Like You,3e7awlrlDSwF3iM0WBjGMp,Little Mix,4bzVI1FElc13HQagFR7S1W,197786,2015-11-06,1,0.785,0.674,7,-3.9360000000000004,1,0.043,0.20800000000000002,0.0,0.284,0.848,106.05799999999999,0fIOacVe000P5pNhaKQlQw,0fIOacVe000P5pNhaKQlQw,3.2964333333333333,TIKTOK DANCE
598yNsG1JFrGd4n2kMoz7F,Woah,5f7VJjfbwm532GiveGC0ZK,Lil Baby,393l0NdTr8Rv0hybf4FTxy,183011,2019-11-08,70,0.882,0.602,11,-5.553999999999999,1,0.245,0.0177,0.0,0.17800000000000002,0.43,142.959,598yNsG1JFrGd4n2kMoz7F,598yNsG1JFrGd4n2kMoz7F,3.0501833333333335,TIKTOK DANCE
0VwUHGgi9xr7EXW6gUkcc9,Walked In,0rUq829p7JPVGfnSCDpARg,Ultradiox,6CvwNggD5qhdQaaMzEvpLD,107403,2019-11-25,49,0.8909999999999999,0.5379999999999999,2,-6.724,1,0.39399999999999996,0.12300000000000001,0.0,0.0848,0.643,80.032,0VwUHGgi9xr7EXW6gUkcc9,0VwUHGgi9xr7EXW6gUkcc9,1.79005,TIKTOK DANCE
50ZC4PM7hywH27RcCfViau,Elegí (feat. Dímelo Flow),1mcTU81TzQhprhouKaTkpq,Rauw Alejandro,3j6ouZdjTVyddYH2XkMjYb,197721,2020-03-26,77,0.8240000000000001,0.631,0,-2.7910000000000004,1,0.0809,0.237,0.00011599999999999999,0.0531,0.6779999999999999,171.965,50ZC4PM7hywH27RcCfViau,50ZC4PM7hywH27RcCfViau,3.29535,TIKTOK DANCE
6klLvorLoo1sxvZcjJIY8I,Make No Sense,7wlFDEWiM5OoIAt8RSli8b,YoungBoy Never Broke Again,1nzUj7VkiaytMmf2KrhK2L,148629,2019-10-11,74,0.8759999999999999,0.733,10,-4.478,0,0.33299999999999996,0.0208,0.0,0.0999,0.9620000000000001,154.904,6klLvorLoo1sxvZcjJIY8I,6klLvorLoo1sxvZcjJIY8I,2.47715,TIKTOK DANCE
1MgM0WDaoQ2A3bnIQTR6ty,Go Girl,0TnOYISbd1XYRBk9myaseg,Pitbull,56L2GtYBSYnGtkCkOHFoFw,229668,2012-05-08,54,0.986,0.597,8,-6.809,1,0.308,0.145,2.18e-06,0.19699999999999998,0.7609999999999999,115.00399999999999,1MgM0WDaoQ2A3bnIQTR6ty,1MgM0WDaoQ2A3bnIQTR6ty,3.8278,TIKTOK DANCE
3wwo0bJvDSorOpNfzEkfXx,Let Me Know (I Wonder Why Freestyle),4MCBfE4596Uoi2O4DtmEMz,Juice WRLD,5wi0oKiF99ZVACf6oTTsp2,215380,2019-12-07,77,0.635,0.537,7,-7.895,0,0.0832,0.172,0.0,0.418,0.38299999999999995,125.02799999999999,3wwo0bJvDSorOpNfzEkfXx,3wwo0bJvDSorOpNfzEkfXx,3.5896666666666666,TIKTOK DANCE
0FbSpY8RPxTRxi1Fpj9Dz9,Booty,41klVmDluQZmGGqoidNfbe,Blac Youngsta,3wXTjWYl5lWpPBC3QAxhIO,160037,2018-02-27,59,0.938,0.5489999999999999,1,-8.368,1,0.098,0.000831,0.00024300000000000002,0.08199999999999999,0.41200000000000003,144.005,0FbSpY8RPxTRxi1Fpj9Dz9,0FbSpY8RPxTRxi1Fpj9Dz9,2.6672833333333332,TIKTOK DANCE
05t7JMip6JrLuSrMV5yYjX,Envy Me,0HkcYmcjrBR3SCw9Ld5VZk,Calboy,6kouOn7KSqTklk5Mh1vEH2,120136,2018-12-13,62,0.556,0.48100000000000004,11,-7.662999999999999,1,0.313,0.282,0.0,0.21600000000000003,0.581,149.025,05t7JMip6JrLuSrMV5yYjX,05t7JMip6JrLuSrMV5yYjX,2.002266666666667,TIKTOK DANCE
7j0He3HOaCTWLG7IRQr33p,Psycho! (Remix) (feat. Trippie Redd),4HAfqyKr4Sqtab6ttHWXgE,MASN,1fBcjfHpvjKj8ofg8NAhmM,158719,2020-04-14,4,0.871,0.525,7,-4.957,1,0.0512,0.297,0.0,0.184,0.547,115.01,7j0He3HOaCTWLG7IRQr33p,7j0He3HOaCTWLG7IRQr33p,2.6453166666666665,TIKTOK DANCE
0ESJlaM8CE1jRWaNtwSNj8,beibs in the trap,0Y5tJX1MQlPlqiwlOH1tJY,Travis Scott,42WVQWuf1teDysXiOupIZt,213863,2016-09-16,71,0.743,0.5710000000000001,7,-6.053999999999999,0,0.145,0.24,0.0,0.29100000000000004,0.495,119.054,0ESJlaM8CE1jRWaNtwSNj8,0ESJlaM8CE1jRWaNtwSNj8,3.5643833333333332,TIKTOK DANCE
1xFfbxmfenEpn4WawGWXiA,Walk Man,072QZuLtCqlAesYnOGY7lN,Tiny Meat Gang,2B3BBEKuinw82lOPew9vOi,165937,2019-06-07,65,0.9279999999999999,0.696,4,-4.9719999999999995,0,0.0866,0.331,0.00011899999999999999,0.121,0.396,94.994,1xFfbxmfenEpn4WawGWXiA,1xFfbxmfenEpn4WawGWXiA,2.765616666666667,TIKTOK DANCE
1mCsF9Tw4AkIZOjvZbZZdT,Break My Stride,3bmFPbLMiLxtR9tFrTcKcP,Matthew Wilder,2coqGqbnSCAy740mClWesA,184480,1983-03-19,74,0.917,0.588,10,-11.047,1,0.0607,0.195,0.0,0.0914,0.828,110.07700000000001,1mCsF9Tw4AkIZOjvZbZZdT,1mCsF9Tw4AkIZOjvZbZZdT,3.074666666666667,TIKTOK DANCE
21rpJOyDOZIocFRspZ8eT0,War,2Iyxo030DdKWKmhhEaS22p,Tedy,3FZg3FXkPgkLCNTXDUVwip,147469,2020-03-20,22,0.28,0.53,0,-6.347,1,0.0336,0.625,0.00266,0.107,0.336,100.618,21rpJOyDOZIocFRspZ8eT0,21rpJOyDOZIocFRspZ8eT0,2.4578166666666665,TIKTOK DANCE
5OpAuqgOXofUBNhxLZyHkP,Sin City - Remix,454dNdHX9g5srLyya64MaN,Chrishan,5FBujFyCWd6nHMGoycX2LO,208105,2018-03-23,50,0.77,0.289,6,-11.578,1,0.267,0.156,0.0,0.1,0.314,119.975,5OpAuqgOXofUBNhxLZyHkP,5OpAuqgOXofUBNhxLZyHkP,3.4684166666666667,TIKTOK DANCE
7uUahoeqGNRMbpdeiLj1rS,Panic Room,1eMmoIprPDWeFdB1FxU6ZV,Au/Ra,3F83QiIRImUneMzZdSaTTM,237772,2018-02-09,75,0.495,0.426,8,-9.434,1,0.0736,0.152,5.65e-06,0.099,0.0636,97.91,7uUahoeqGNRMbpdeiLj1rS,7uUahoeqGNRMbpdeiLj1rS,3.9628666666666668,TIKTOK DANCE
5FkoSXiJPKTNyYgALRJFhD,ORANGE SODA,5SXuuuRpukkTvsLuUknva1,Baby Keem,7Cw4LObzgnVqSlkuIyywtI,129882,2019-07-19,77,0.83,0.564,1,-7.822,1,0.235,0.177,0.0,0.128,0.107,85.042,5FkoSXiJPKTNyYgALRJFhD,5FkoSXiJPKTNyYgALRJFhD,2.1647,TIKTOK DANCE
6fTt0CH2t0mdeB2N9XFG5r,Panini,7jVv8c5Fj3E9VhNjxT4snq,Lil Nas X,4IRiXE5NROxknUSAUSjMoO,114893,2019-06-21,69,0.703,0.594,5,-6.146,0,0.0752,0.342,0.0,0.12300000000000001,0.475,153.84799999999998,6fTt0CH2t0mdeB2N9XFG5r,6fTt0CH2t0mdeB2N9XFG5r,1.9148833333333333,TIKTOK DANCE
7qvsl2pYzrsYgPeFBN5jxp,Juicy,5cj0lLjcoR7YOSnhnX0Po5,Doja Cat,4gr1eiDfKDgoXT9HX2EdNT,202333,2019-08-15,61,0.7859999999999999,0.6579999999999999,0,-2.61,1,0.0661,0.0856,0.0,0.0689,0.45799999999999996,170.037,7qvsl2pYzrsYgPeFBN5jxp,7qvsl2pYzrsYgPeFBN5jxp,3.3722166666666666,TIKTOK DANCE
1nDOeWBfRKA5YNQ8bKWzMM,head first,7naAJDAh7AZnf18YYfQruM,Christian French,6WytX96LU58H2AV4IVQBvj,154960,2019-05-17,66,0.909,0.392,6,-6.221,0,0.0652,0.278,1.77e-06,0.106,0.61,127.052,1nDOeWBfRKA5YNQ8bKWzMM,1nDOeWBfRKA5YNQ8bKWzMM,2.582666666666667,TIKTOK DANCE
53CJANUxooaqGOtdsBTh7O,Old Town Road,7jVv8c5Fj3E9VhNjxT4snq,Lil Nas X,63nQw5QNKBUAh4bvqSz3rJ,113013,2019-03-14,19,0.9079999999999999,0.517,1,-6.063,1,0.129,0.0361,1.73e-06,0.0949,0.47100000000000003,136.019,53CJANUxooaqGOtdsBTh7O,53CJANUxooaqGOtdsBTh7O,1.88355,TIKTOK DANCE
2JF8KwK1hH7MWxKcFdTlcg,In The Party,08PvCOlef4xdOr20jFSTPd,Flo Milli,2rVV4gNmShjXHOzb3mFQem,137361,2019-10-28,61,0.88,0.556,9,-6.544,1,0.33299999999999996,0.008740000000000001,0.0,0.217,0.42200000000000004,135.012,2JF8KwK1hH7MWxKcFdTlcg,2JF8KwK1hH7MWxKcFdTlcg,2.28935,TIKTOK DANCE
64YAQSR4jfmtHeJudcQix2,"Go Dumb (feat. blackbear, The Kid LAROI and Bankrol Hayden)",6USMTwO0MNDnKte5a5h0xx,Y2K,3zo2uoNX4FWf8JtHCAGSsc,186459,2020-04-15,62,0.7929999999999999,0.531,7,-8.777000000000001,1,0.0967,0.215,0.0,0.105,0.591,138.496,64YAQSR4jfmtHeJudcQix2,64YAQSR4jfmtHeJudcQix2,3.10765,TIKTOK DANCE
3hWfKBt3n7j1xqIy6LA5ve,Astronomia,0daugAjUgbJSqdlyYNwIbT,Vicetone,2GgIFRPmPzyqajQKFABMFL,198095,2016-09-16,73,0.653,0.945,5,-2.634,1,0.096,0.00561,0.915,0.439,0.326,126.09299999999999,3hWfKBt3n7j1xqIy6LA5ve,3hWfKBt3n7j1xqIy6LA5ve,3.3015833333333333,TIKTOK DANCE
3xL0LJp3pwxltEYI119tMR,Beat Up Guitar,3FhdIGOVc8Bpq7ECYf38MM,Darling Brando,7zoHwT7atOekBJbA1AmyAO,216080,2020-03-13,31,0.44299999999999995,0.682,11,-6.569,1,0.0291,0.18,0.0,0.0914,0.408,151.91,3xL0LJp3pwxltEYI119tMR,3xL0LJp3pwxltEYI119tMR,3.6013333333333333,TIKTOK DANCE
3239OdTeQMBphegyNvF8F3,Pour the Milk,2WuXRwEjXIjW5uVZOSxqYS,Robbie Doherty,1RN9XFMVqqw4BD5dgLigpP,172285,2019-11-08,64,0.9279999999999999,0.6809999999999999,9,-8.554,1,0.0728,0.026000000000000002,0.00373,0.0491,0.878,126.988,3239OdTeQMBphegyNvF8F3,3239OdTeQMBphegyNvF8F3,2.8714166666666667,TIKTOK DANCE
5geeTRRcsIg0MS5TvtBtHU,"Crew REMIX (feat. Gucci Mane, Brent Faiyaz & Shy Glizzy)",5XenQ7XfcvQdfIbpLEFaKQ,GoldLink,2cbCiRC3GOD0TJqfFDmFtf,240375,2017-06-22,60,0.752,0.705,1,-4.893,0,0.138,0.125,0.0,0.0919,0.6940000000000001,129.966,5geeTRRcsIg0MS5TvtBtHU,5geeTRRcsIg0MS5TvtBtHU,4.00625,TIKTOK DANCE
6mB77iymlHqhW6csdZixwG,Culo,7trKViRlVbKr7Yrh9ygHnS,Jose De Las Heras,6Gmue0e0IR5uuDzYKBdwRA,171128,2019-06-07,54,0.662,0.6779999999999999,8,-5.403,1,0.278,0.0639,0.0473,0.17,0.634,107.775,6mB77iymlHqhW6csdZixwG,6mB77iymlHqhW6csdZixwG,2.852133333333333,TIKTOK DANCE
6alLuHEi2b8IwS36GdI7hL,I Did It,0Q7gK5T29pJT5TXXRdt2pP,Kris Yute,7G6i3AjYG4avNdZeWNOxPy,165930,2019-07-18,47,0.772,0.665,1,-8.32,1,0.0536,0.052000000000000005,3.06e-06,0.0567,0.516,143.94799999999998,6alLuHEi2b8IwS36GdI7hL,6alLuHEi2b8IwS36GdI7hL,2.7655,TIKTOK DANCE
6MqoM1lPPY6JRunGeZqm5f,Italiana,6qjD8KqRe2dyNBsq1RcpaT,Kota Banks,5DsUHLecsg0GQXy5hoUPKP,186379,2020-03-13,14,0.742,0.755,8,-4.431,0,0.152,0.215,0.0,0.214,0.873,92.829,6MqoM1lPPY6JRunGeZqm5f,6MqoM1lPPY6JRunGeZqm5f,3.106316666666667,TIKTOK DANCE
7ang2G6KAVl0lTRWzm4RWv,Vibin',25uXMEYFOltef0wAogakzr,Kesh Kesh,4klnXfTI0FbreqYJ8XoJx2,154566,2019-05-31,47,0.6859999999999999,0.805,11,-6.816,0,0.154,0.0047799999999999995,1.09e-06,0.0887,0.289,130.981,7ang2G6KAVl0lTRWzm4RWv,7ang2G6KAVl0lTRWzm4RWv,2.5761,TIKTOK DANCE
1UPqWJGdV4euPS3k94r3nW,Borderline,2QSPrJfYeRXaltEEiriXN9,Tove Styrke,6yW54Oa0uzUdcjw18YiPsh,203426,2015-06-05,55,0.58,0.9309999999999999,8,-3.318,0,0.0506,0.000786,3.31e-06,0.0503,0.718,142.012,1UPqWJGdV4euPS3k94r3nW,1UPqWJGdV4euPS3k94r3nW,3.390433333333333,TIKTOK DANCE
7IOuCLt770D8v0u3SVaDeI,Wasabi,3e7awlrlDSwF3iM0WBjGMp,Little Mix,7Ho8gAx4haSxv1eFLQwvTj,154786,2018-11-16,71,0.847,0.6559999999999999,2,-4.976,1,0.115,0.00451,0.0008539999999999999,0.14300000000000002,0.23399999999999999,114.001,7IOuCLt770D8v0u3SVaDeI,7IOuCLt770D8v0u3SVaDeI,2.5797666666666665,TIKTOK DANCE
5dW1VZPcFqB4n0P08rGDgm,The Git Up,3yzRiNMZdTsSUgplcyYZ4i,Blanco Brown,00xSEAMEAPTF17t2rdOFYF,200593,2019-05-03,3,0.847,0.6779999999999999,9,-8.635,1,0.109,0.0669,0.0,0.27399999999999997,0.8109999999999999,97.984,5dW1VZPcFqB4n0P08rGDgm,5dW1VZPcFqB4n0P08rGDgm,3.3432166666666667,TIKTOK DANCE
5dW1VZPcFqB4n0P08rGDgm,The Git Up,3yzRiNMZdTsSUgplcyYZ4i,Blanco Brown,00xSEAMEAPTF17t2rdOFYF,200593,2019-05-03,3,0.847,0.6779999999999999,9,-8.635,1,0.109,0.0669,0.0,0.27399999999999997,0.8109999999999999,97.984,5dW1VZPcFqB4n0P08rGDgm,5dW1VZPcFqB4n0P08rGDgm,3.3432166666666667,TIKTOK DANCE
7CftjFPCNYKLLAxDHp82vz,Jóvenes no tan Locos,1nwjHzOUQZsNYX8xoWiGVC,Funzo & Baby Loud,14a6dhoUlsDJj2FH30iGVN,178578,2020-03-19,56,0.546,0.451,3,-8.083,1,0.0917,0.634,0.0,0.134,0.639,160.11,7CftjFPCNYKLLAxDHp82vz,7CftjFPCNYKLLAxDHp82vz,2.9763,TIKTOK DANCE
4sNG6zQBmtq7M8aeeKJRMQ,Brazil,2D4FOOOtWycb3Aw9nY5n3c,Declan McKenna,3HJiLDJgWA9Z0MvCxlzHYQ,252306,2017-07-21,73,0.687,0.617,4,-5.212999999999999,1,0.0287,0.0941,1.27e-05,0.0898,0.665,121.079,4sNG6zQBmtq7M8aeeKJRMQ,4sNG6zQBmtq7M8aeeKJRMQ,4.2051,TIKTOK DANCE
